,Utterance
59770,我要的就是全校人都知道有我张盛的存在
59771,都来我公司上班
59772,我能给他们前途
59775,我妈没空知道
59776,我才是风华的未来 风华的代言人
59777,那么多双崇拜又渴望的眼神盯着我追着我跑
59779,一切都证明你的牺牲是值得的
59781,够了啊
59795,人家大款什么没见过
59800,不行
59801,必须今天送
59802,必须的
59806,腿真伤假伤
59807,我的个妈呀 疼死我了
59808,我怎么可能
59809,我的妈呀
59811,我告诉你
59815,赶紧的推着我 快快推着
59816,我疼死得了
59817,快点
59829,那简直就是上海的损失
59830,全国的损失
59831,全世界的损失
59832,损失了一名冉冉升起的企业新星
59835,你说这事你提醒我
59836,医生说中毒有时候会导致面瘫
59838,你这张脸毁了更好
59839,这得拯救多少
59840,黄花大闺女
59843,对了
59846,一个叫什么
59847,周格格
59852,还有个叫什么宋暖
59855,我觉得你这何必呢
59856,你为了你烂皮包公司
59857,你太拼了你
59865,接着得瑟
59878,别我觉得还是学校更适合
59923,这官网可都公开说了
59924,今年不招实习生
59937,妈 今天怎么那么有空来看我
59938,怎么了
59961,不把面试现场搅和的乱七八糟
59962,我就阿弥陀佛了
59963,瞪着我干什么
59968,你要这么说我们就打开天窗说亮话
59969,是不是
59970,我不管怎么样
59971,JM都会录取我
59992,不行王总我今天还有点事我得走了
59993,这样王总风华集团的招聘信息还没出来吗
60049,我是属于冲动
60050,第二我也是为了你
60051,不管怎么说
60076,宋暖要不没有被录取
60077,宋暖也没有跟我们说过
60078,我这边还有点事情
60082,借火啊
60087,说的轻巧
60088,我戒过好几次
60089,哪有那么容易啊
60090,是吗
60091,你忘了带火还是小事
60102,老子肯定会去跟他拼命
60103,您就是贵公司总裁
60104,我不是送水工
60105,我不以这种方式
60106,我是进不了你们公司
60107,甚至见不到你这个大老板
60133,没错
60144,董事长对这事可特别在意
60145,特别重视
60163,这个活是陈总钦点我的
60164,我这要是一走
60165,那不是给陈老大撂挑子吗
60166,这样的事情我还干不出来
60167,我要挺住
60168,我挺住
60169,张盛等一下先别走
60170,干吗 我的名字是你随便叫的吗
60174,你是小学生吗
60175,你当上晚自习
60177,不让 黄老师说了
60178,这是我第一个任务
60208,虽然没有这份工作
60209,我不会流浪街头
60210,我也不会心痛而死
60211,但是我依然会努力
60229,遵守制度
60231,尊重公司
60233,尊重领导
60243,宋暖 你听我跟你说
60254,怎么办
60294,我怎么觉得时间过得无比的漫长呢
60295,你有没有觉得JM的每一个人都如狼似虎
60296,对我们特别凶狠
60297,没个笑脸
60318,你也太幼稚了
60319,我们是实习生
60322,三轮的椅子我坐了一天
60323,我坐在那就跟蹲马步练功似的
60338,你得告诉他我们是实习生
60339,一个月就600块钱
60343,来回地铁公交车10元
60344,我们实习生一个月工资600块钱
60345,平均每天20块钱
60348,买姜和可乐煮水10块钱
60349,还好 不赔不赚
60362,我再也不犯贱去你们销售部去串门去了
60372,当今社会这女生真的太不容易了
60380,大哥我虽然听不懂你在说什么
60381,但是我能够感受到你是站在我这一边的对吧
60416,那宋暖就得记一大过
60417,总裁钦点的人三天两头的记个大过
60418,我看总裁该说什么
60439,你还挑三拣四的是吧
60441,工作难吗
60451,你能把我怎么样
60459,你去男厕所我就在门口蹲着
60460,你回家我就在门口搭帐篷
60461,直到你回JM
60462,相信我为了保住我的工作
60463,什么都做得出来
60465,你写不写
60490,我就对自己说
60491,宋暖你一定要坚持住
60492,现在就是你最难的时候熬过去了就好了
60494,如果我妈在我身边
60495,他一定会跟我说
60496,宋暖 你这是造什么孽
60502,那就没有办法了
60511,这车是重要
60512,可是黄玉面的钱你得问他们要
60525,一会再说 你先帮我个忙 来看看这个
60532,对了 还有个事
60533,坐
60551,你就做个大概
60582,你看看我 看出什么来了
60583,看不出来呀
60646,老大薇薇安斩钉截铁的说这饭菜他没搞错
60647,而且他从来没搞错过
60648,那就怪了
60650,是啊
60651,为什么
60652,为什么
60657,他吃素可吃了几年
60658,今天当着我的面面不改色
60659,心不跳的吃了一大块肉下去
60666,真是办公室政治 领导都得有点斗争艺术
60667,吃个肉都不是白吃的
60675,行了吗
60733,我知道了
60740,这事以后我要好好再教育他
60796,要是老婆不愁卖
60797,我估计也被你挂网上卖了
60889,他淹不死我还就在唾沫星子里学游泳了
60982,谁呀 哪呢
61006,我是这么想的
61007,我是觉得他们挺不容易的
61008,得饶人处且饶人
61009,你也得这么想
61010,你跟田坤呐
61011,行了行了 你先饶了我
61030,你说我是给110打电话
61031,还是给安贞医院打电话
61032,自己选一个
61058,我没有
61205,这女人不听话就得啪啪啪
61206,懂吗
61213,我胳膊还没好呢
61214,我告诉你
61215,你瞧瞧 还附属卡
61216,经济不独立能做男人吗
61217,卡密码还是我姐生日呢吧
61220,你的钱是不是就是我姐的钱
61221,我姐的钱是不是就是孝敬我爸妈的钱
61374,结果没忍住
61546,行
61547,王八拳 窝心脚
61548,只要你高兴
61549,今儿使劲往我身上招呼
61550,我还就士为知己者死了
61551,但是咱说好了
61552,打人可不许打脸
61553,来吧
61555,你等着
61692,你不会诈我的吧
61824,先想你怎么攒钱
61837,可是那些镜头他都挺结实的
61838,一时半会都坏不了
61839,没法换的
61894,你懂什么爱情
61895,那你说一个我听听您要真能弄懂什么是爱情
61896,甭说诺贝尔奖了
61897,诺贝尔核电站我都送你一个
61899,差不多就是那意思
61900,两个人在一起是为了组成家庭
61901,为了繁衍后代
61902,这能叫真正的爱情吗
61903,真正的爱情是可以跨越时空
61904,跨越宗族、跨越年龄
61923,是我承认两岁的小孩跟12岁小孩差别是挺大的
61924,可我问你80岁的老头跟90岁的老太太之间有区别吗
61925,我就是喜欢你
61926,只是喜欢你
61927,我可没说爱你
61928,将来能不能爱上将来再说
61929,反正我是看见炮仗捻儿了
61930,我就想点一试试
61931,究竟将来能不能看见完美的烟花
61932,幸福的烟花
61933,咱走着瞧
62022,陆小贝 停
62026,怎么样玩了一圈也该收心了
62027,现在知道谁才是真心对你好的吧
62102,你翅膀倒是硬
62103,你飞给我看看
62111,拉倒吧你
62112,要我看
62113,这儿就是我姐给你设置牢房
62114,你说你一大男人整天还靠一女的养
62115,难怪在家里没地位
62177,请问您要买什么
62178,能谈谈吗
62180,我跟田坤已经商量好了
62181,过几天就去办离婚手续
62208,你知道什么叫爱情吗
62359,咱俩关系没近到说让你胳膊肘往外拐
62360,你可是我小舅子
62361,你说这话你是不是什么事求我
62362,又惦记我那点钱是不是
62365,我帮你搞定我姐
62373,就你这怂包样你就等着被我姐扫地出门
62376,姐夫 30如狼
62377,40如虎
62379,他保不齐就得在外边找
62380,你想想如果你要让他给你弄一孩子对不对
62381,到时候他皮也卸了
62382,肉也松了
62383,身材走形了
62389,您自己身上还拴着小蝴蝶结呢
62390,你看我姐现在事业正是风生水起的时候
62391,从头到脚荣光焕发
62392,活脱脱就一美少妇
62393,他不惦记别人
62394,万一别人惦记他怎么办
62395,你再瞧你要什么没什么
62396,要尊严没尊严
62397,要地位没地位
62398,年纪一把存款为0
62399,到时候要真出点什么事
62400,我姐要真把你扫地出门了
62401,你拿什么生活
62402,你拿什么东山再起重新开始啊
62404,姐夫为什么我姐到现在都不让你掺和生意上的事
62405,为什么到现在家里房本车本不写你的名字
62406,为什么你到现在名下一毛钱存款都没有
62407,单看起来这些都不是问题
62408,可你要连着想太可怕了
62409,我姐明显是给自己留后路
62410,姐夫你是要当武松还是当武大郎
62411,你自己可好好掂量掂量
62434,我听见了
62435,这手机有密码
62436,重要的不是里边有什么
62437,而是为什么设密码
62438,为了放着谁
62440,防着谁
62441,谁跟他们在一块时间最长
62442,防着谁
62455,别走你回来
62536,我有个办法能把我姐带回来
62576,让她觉得你好欺负你就等着从头绿到脚
62592,你可想好了
62593,我姐这刚进去估计还没开始办事
62601,也支持你
62695,白活了
62874,有
62875,我忙着呢
62876,不过你要实在
62877,不过你要实在想见我抽个时间
62908,不是我这有
62999,欸 陆小贝
63000,要么今天晚上没什么事的话
63171,给我张纸
63199,你跟妈说说你在谁身上看见彩虹了
63279,你想要
63319,你先端正态度
63320,我说睡觉就是字面意思
63321,睡觉
63322,我说睡你了吗
63357,反正我不管他要没要
63358,你得给我保证
63359,从现在开始一分钱都不能给他知道吗
63506,你怎么回事
63525,他承诺给你加工资
63526,没有吧 你就听我的宝贝
63549,真够烫的
63570,我发现你每天都背着这个电脑吗
63635,房子 如果提前要走的话
63636,不是把人家给坑了 对吧
63639,你对人家姚梅有偏见
63683,还好还好
63698,花了我一年的积蓄
63868,不好意思
63869,我对你在学校里没有印象
63896,不是白交
63897,怎么能是白交
63898,这是投资
63899,这是理财
63900,当然不是白交
64045,就你看看你昌平区的大house
64048,骑马不行不行 骑马肯定慢
64049,骑马肯定慢
64050,开车两个半小时
64061,你把这些东西给有需要的姑娘们分享一下好不好
64116,挺疼的
64125,我控制 控制
64134,明天我好像有别的事
64135,但没事 你等我电话吧
64244,你们没说话吧
64245,你们没说话吧
64246,你们怎么认识的
64253,的确这些信息我都不知道
64305,我刚是打了个工作电话
64352,去捡回来吧 还挺值钱的呢
64538,陈雄奇说的
64711,找汪涵
64830,医生说挺过今天晚上就行
64831,挺不过去的话就等着治丧了
65101,那你得准备一件晚礼服
65308,人呢
65476,南海
65477,那二十万我骗你了
65478,对不起
65480,其实 其实
65481,其实那钱是我爸给的
65482,他给了我二十万
65483,他一直搞收藏
65484,被人骗了一辈子
65485,就捡了这么一个漏
65486,沈南苹的一幅画 他卖了二十万
65487,我一直没告诉你是因为 你妈妈欠的钱让我爸爸来还
65488,我怕你心里不平衡
65489,我谁都没告诉
65490,连我妈妈都没告诉
65491,老婆
65492,我下午溜达的时候
65493,我也特别后悔
65494,我想 就算是他 就算是他给的怎么了
65495,我怎么就不能相信你啊
65496,老婆
65497,老婆
65498,是我错了
65499,我小心眼
65500,我再也不敢了我
65501,老婆
65502,老婆
65503,你别哭了
65504,老婆
65512,真会装
65514,到你住处去看看
65516,别说有的没的
65517,你敢不敢吧
65518,敢
65519,走啊
65520,走啊
65587,我好羡慕你啊
65749,我很后悔回国
65750,你知道吗
65751,我不但钱没有赚到
65752,连老婆孩子都没了
65759,可是
65760,我莫名其妙地或多或少的有那么一个念头当时
65761,你知道吗
65762,撞死
65763,不算自杀
65764,我迎面撞上了一个出租车
65836,这话呀 等到湘湖完蛋的那一天再说吧
65837,老于 我告诉你
65838,湘湖绝对不会从我的手里出去
65839,你呢 告诉你背后那些王八蛋
65840,让他们断了并购这个念头
65841,从下个礼拜开始
65842,湘湖也会停止DIPP材料的供应
65844,扯淡
65845,都什么时候了
65846,打仗啊 合什么约呀
65847,老于啊
65848,从下礼拜开始你们就停工吧
65849,还有 我们会继续使用你们的专利
65850,你要不服气 可以去打官司
65851,还有一点
65852,对了
65853,下礼拜开始
65854,我们停止付你们专利费 这没办法
66358,这样不合适余总
66359,其实是我的问题
66360,我是应该先跟您核实
66361,然后再去办的
66383,赵总 我给你两个选择
66384,一 把它从地上捡起来 收好
66428,说实话
66429,你前妻那些无赖的方法 在我们ABA这么大的公司里面是没用的
66430,要是她继续写信
66431,我们公司有法务部门去介入
66441,我明天就回老家 把儿子接过来
66501,已经卖了
66502,为什么呀
66504,跟钱有仇 是吧
